time,TSA,TSA_U,TSA_R
2035-09-12 23:00:00,27.3963,27.476540915672015,27.352457244804878
2035-09-13 00:00:00,28.94109,29.328728520654586,28.866819460629046
2035-09-13 01:00:00,30.016369,30.76452116220306,29.879739712100363
2035-09-13 02:00:00,30.961576,31.95486525826611,30.78399173515958
2035-09-13 03:00:00,31.614235,32.888844349960465,31.38023271033128
2035-09-13 04:00:00,32.040348,33.50044932378183,31.76785873146117
2035-09-13 05:00:00,32.254948,33.82833378984468,31.958057182679273
2035-09-13 06:00:00,32.243275,33.88689183058082,31.925653002453966
2035-09-13 07:00:00,32.00488,33.68318854724,31.669541922547218
2035-09-13 08:00:00,31.478931,33.14124920055165,31.132723996596074
2035-09-13 09:00:00,30.667564,32.263715861694344,30.31702388996723
2035-09-13 10:00:00,29.555237,31.070955751921392,29.19597548999037
2035-09-13 11:00:00,28.349567,29.88394728635706,27.94625453441471
2035-09-13 12:00:00,27.910578,29.24577377190532,27.551414544555048
2035-09-13 13:00:00,27.627947,28.802858417216225,27.30425569036682
2035-09-13 14:00:00,27.433676,28.460901634576793,27.143648821303884
2035-09-13 15:00:00,27.286522,28.187946150161743,27.02523654802504
2035-09-13 16:00:00,27.171831,27.96386426728063,26.93590779882869
2035-09-13 17:00:00,27.07982,27.775433315455974,26.866560545574014
2035-09-13 18:00:00,27.001472,27.613338583213878,26.8079954584627
2035-09-13 19:00:00,26.928877,27.47662925859997,26.749196936595375
2035-09-13 20:00:00,26.862007,27.353017941397464,26.694926636333932
2035-09-13 21:00:00,26.808798,27.242341494703133,26.655803238693647
2035-09-13 22:00:00,26.758862,27.139313220142746,26.61909807600701
2035-09-13 23:00:00,27.5888,27.61930948405542,27.565444600783433
2035-09-14 00:00:00,29.128918,29.534831698508892,29.0521304063721
2035-09-14 01:00:00,30.186316,30.971902442612656,30.040877081197397
2035-09-14 02:00:00,30.99596,32.0903762719865,30.792281090799648
2035-09-14 03:00:00,31.6296,32.94419443898082,31.38460000047093
2035-09-14 04:00:00,32.062695,33.54995231432039,31.783285981011886
2035-09-14 05:00:00,32.258022,33.85817072146838,31.953139594981913
2035-09-14 06:00:00,32.193493,33.88126756643063,31.863691458452816
2035-09-14 07:00:00,31.882421,33.59476818632225,31.53741377977967
2035-09-14 08:00:00,31.293379,32.96819774897805,30.943064207622452
2035-09-14 09:00:00,30.456266,32.04624408152334,30.10674874897685
